Date,Close,High,Low,Open,Volume
,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
2025-02-11,1082.5235595703125,1087.3997918206294,1072.7710950696792,1082.5235595703125,18898928
2025-02-12,1072.7711181640625,1087.399815229936,1072.7711181640625,1082.5235828746447,24172954
2025-02-13,1063.0186767578125,1067.8949092200044,1053.266211833429,1063.0186767578125,33210403
2025-02-14,1033.7611083984375,1043.5135716852153,1033.7611083984375,1038.6373400418265,64486940
2025-02-17,1058.1424560546875,1058.1424560546875,1038.6375259891634,1038.6375259891634,35491271
2025-02-18,1072.7711181640625,1072.7711181640625,1053.2661887428976,1058.1424210981888,21616188
2025-02-19,1063.0186767578125,1067.8949092200044,1058.1424442956209,1063.0186767578125,26400293
2025-02-20,1053.2662353515625,1058.1424679226345,1043.5137702094185,1053.2662353515625,29643124
2025-02-21,1067.894775390625,1067.894775390625,1053.2660798373288,1058.1423116884275,28972910
2025-02-24,1048.3900146484375,1058.1424799009812,1048.3900146484375,1053.2662472747093,30822970
2025-02-25,1028.885009765625,1033.7612420393957,1024.0087774918543,1028.885009765625,45158522
2025-02-26,1033.7611083984375,1033.7611083984375,1019.132413468271,1019.132413468271,36768449
2025-02-27,1014.2562866210938,1038.6374473571777,1014.2562866210938,1038.6374473571777,55283596
2025-03-03,994.7514038085938,994.7514038085938,975.2464743221507,975.2464743221507,65621663
2025-03-04,975.2463989257812,984.998862915039,971.3454133300781,971.3454133300781,64569262
2025-03-05,994.7514038085938,1004.5038685518152,989.875171436983,994.7514038085938,41994320
2025-03-06,980.1226196289062,999.6275473827154,980.1226196289062,994.7513154442631,45187017
2025-03-07,980.1226196289062,984.9988515673585,975.2463876904541,980.1226196289062,40822280
2025-03-10,973.2958984375,980.1226231760395,967.4444200901803,980.1226231760395,46849886
2025-03-11,946.9642944335938,954.7662659634277,939.1623229037598,945.0138015511353,50204233
2025-03-12,963.5435180664062,970.3702433968363,951.8405603570977,955.7415462602006,34184887
2025-03-13,941.11279296875,980.122649672118,941.11279296875,975.2464175841969,37035693
2025-03-14,935.2613525390625,945.0138171119412,931.3603667099111,941.1128312827897,34333748
2025-03-17,945.9890747070312,960.6177717385833,944.038581769491,952.8157999884222,31491061
2025-03-18,951.3779296875,958.2364729499227,948.4385540036045,956.276889160659,21575327
2025-03-19,932.7619018554688,947.4587805611746,930.8023180280412,945.4991967337472,35245036
2025-03-20,965.094970703125,965.094970703125,951.3778848251111,958.236427764118,28715956
2025-03-21,952.357666015625,967.0545435775945,950.3980823406956,965.0949599026652,39214916
2025-03-24,952.357666015625,967.0545435775945,952.357666015625,966.0747517401298,16121506
2025-03-25,969.9939575195312,974.892916900943,965.0949981381194,969.0141656432488,26167428
2025-03-26,960.1961059570312,974.8929851298429,960.1961059570312,974.8929851298429,21735917
2025-03-27,938.640625,944.5193763048018,938.640625,941.5800006524008,34563256
2025-03-28,932.7619018554688,935.7012775966099,926.8831503731864,926.8831503731864,33101234
2025-03-31,891.6106567382812,905.327743765024,891.6106567382812,901.4085760430975,51064611
2025-04-01,924.9235229492188,926.8831066842806,906.3074774661306,910.2266449362545,32197752
2025-04-02,922.9639892578125,932.761908464371,919.0448215751891,929.8225327024035,24849656
2025-04-07,830.863525390625,830.863525390625,830.863525390625,830.863525390625,23820773
2025-04-08,799.5101928710938,825.9645742528579,780.8941467135561,780.8941467135561,116648736
2025-04-09,769.1365966796875,809.308062238754,764.2376374651672,792.6516009093849,107582838
2025-04-10,845.5604248046875,845.5604248046875,845.5604248046875,845.5604248046875,19416428
2025-04-11,871.0350341796875,871.0350341796875,819.1060613883226,830.8635646618392,76103586
2025-04-14,847.5199584960938,884.7520491583499,847.5199584960938,876.9137142820855,66326054
2025-04-15,859.2774658203125,861.2370495508035,847.5199634373663,856.3380902245759,30562095
2025-04-16,837.7221069335938,851.4391940646701,834.7827311197916,849.4796101888021,42128082
2025-04-17,829.8836669921875,838.7017933238636,824.984707919034,831.8432506214489,33684502
2025-04-18,832.8230590820312,840.6613937557445,832.8230590820312,835.7624345846737,20101219
2025-04-21,818.126220703125,829.8837232761041,815.1868450598803,826.9443476328594,18415705
2025-04-22,799.5101928710938,812.2474876104617,799.5101928710938,809.3081119013768,28888527
2025-04-23,855.3583374023438,855.3583374023438,830.8635396531357,835.7624992029773,37863656
2025-04-24,846.5401611328125,868.0955819023981,841.6412018669977,868.0955819023981,32238198
2025-04-25,870.0551147460938,882.7924080926018,868.0955311543232,881.8126162967166,34640282
2025-04-28,878.8733520507812,879.8531439705703,874.954184371625,879.8531439705703,21830091
2025-04-29,883.7723388671875,883.7723388671875,874.9542113175149,878.8733791173694,24362874
2025-04-30,889.651123046875,889.651123046875,880.832995175265,882.7925791467338,35405654
2025-05-02,930.8023071289062,930.8023071289062,913.1660528885691,919.0448043020148,43873135
2025-05-05,919.0447387695312,937.6607835846924,904.3478612838778,936.6809917523154,52770209
2025-05-06,901.4085693359375,911.2064885678499,897.4894016431725,897.4894016431725,37538894
2025-05-07,909.2468872070312,913.1660548243029,892.5904248336266,906.3075114940775,36907620
2025-05-08,899.4489135742188,920.0245423161126,899.4489135742188,914.1457912470001,27985917
2025-05-09,929.822509765625,929.822509765625,915.1256313183285,919.0447989042742,36383573
2025-05-12,937.6607666015625,942.5597256747159,932.761807528409,934.7213911576704,23402547
2025-05-13,949.4183959960938,969.9940268690741,949.4183959960938,969.9940268690741,38047856
2025-05-14,978.8121337890625,978.8121337890625,968.0344226061999,969.9940064576294,40475123
2025-05-15,972.9334106445312,979.7919543248049,972.9334106445312,979.7919543248049,24662270
2025-05-16,977.832275390625,977.832275390625,969.0141486586455,970.9737323768632,16878650
2025-05-19,964.1152954101562,973.9132150789586,960.1961275426353,972.9334231120783,19906139
2025-05-20,958.2364501953125,973.9131201371581,958.2364501953125,970.973744523062,20897857
2025-05-21,969.9939575195312,978.8120844060724,963.1354143855548,966.0747900144017,26248757
2025-05-22,962.1557006835938,968.0344524189313,959.216324815925,968.0344524189313,18747545
2025-05-23,964.1152954101562,972.9334231120783,955.297167708234,972.9334231120783,22213030
2025-05-26,956.27685546875,964.1151903496414,955.2970636086386,955.2970636086386,19329052
2025-05-27,945.4991455078125,955.297064114111,941.5799780652931,951.3778966715915,26355315
2025-05-28,947.4588012695312,965.0950561018493,947.4588012695312,964.1152641667205,26471533
2025-05-29,947.4588012695312,966.0748480369781,947.4588012695312,966.0748480369781,48602590
2025-06-02,926.8831176757812,941.5799958630294,926.8831176757812,938.6406202255797,33676511
2025-06-03,930.8023071289062,945.4991856625205,930.8023071289062,940.6002261513157,26020787
2025-06-04,969.9939575195312,969.9939575195312,950.3981199938842,954.3172874990136,37233567
2025-06-05,977.832275390625,979.7918591088427,970.9737323768632,979.7918591088427,24414444
2025-06-06,974.8928833007812,976.852466985808,970.9737159307278,976.852466985808,13670307
2025-06-09,984.6907958984375,989.5897550820117,979.7918367148632,984.6907958984375,21674308
2025-06-10,1023.8826904296875,1028.7816506709778,999.3878892232357,1004.2868494645261,44877640
2025-06-11,1043.478271484375,1048.3772305054285,1033.6803534422681,1043.478271484375,37178498
2025-06-12,1028.227294921875,1042.986538389653,1028.227294921875,1038.0667905670605,25221606
2025-06-13,1013.4679565429688,1023.3074512666868,1008.5482091811097,1023.3074512666868,28393455
2025-06-16,1008.5481567382812,1013.4679038443217,998.7086625262004,1013.4679038443217,28580673
2025-06-17,1028.227294921875,1033.1470427444676,1018.3877992766895,1023.3075470992823,26517379
