Date,Close,High,Low,Open,Volume
,2601.TW,2601.TW,2601.TW,2601.TW,2601.TW
2025-02-11,8.577739715576172,8.70915412902832,8.553847312927246,8.6972074508667,772064
2025-02-12,8.613579750061035,8.721100807189941,8.613579750061035,8.673314094543457,807932
2025-02-13,8.888355255126953,8.9719820022583,8.637474060058594,8.637474060058594,2885614
2025-02-14,8.96003532409668,9.055608749389648,8.888355255126953,8.936141967773438,1976652
2025-02-17,9.22286319732666,9.28259563446045,8.936141967773438,9.07950210571289,2876649
2025-02-18,9.07950210571289,9.318436622619629,9.031715393066406,9.318436622619629,1642975
2025-02-19,9.127288818359375,9.22286319732666,9.031715393066406,9.10339641571045,963736
2025-02-20,9.091448783874512,9.270649909973145,9.091448783874512,9.139236450195312,1634291
2025-02-21,9.115342140197754,9.210915565490723,9.055608749389648,9.139236450195312,1089777
2025-02-24,9.449850082397461,9.509584426879883,9.115342140197754,9.115342140197754,4944449
2025-02-25,9.390116691589355,9.545424461364746,9.318436622619629,9.545424461364746,3007734
2025-02-26,9.306489944458008,9.47374439239502,9.28259563446045,9.390116691589355,1409383
2025-02-27,9.748517990112305,10.07107925415039,9.234809875488281,9.270649909973145,14762519
2025-03-03,9.461796760559082,9.724624633789062,9.437904357910156,9.70073127746582,4053684
2025-03-04,9.521531105041504,9.652944564819336,9.306489944458008,9.306489944458008,3034235
2025-03-05,9.569317817687988,9.640997886657715,9.437904357910156,9.59321117401123,2002431
2025-03-06,9.378170013427734,9.605157852172852,9.378170013427734,9.533476829528809,2396309
2025-03-07,9.28259563446045,9.545424461364746,9.28259563446045,9.28259563446045,2122310
2025-03-10,9.545424461364746,9.748517990112305,9.48569107055664,9.48569107055664,5187279
2025-03-11,9.47374439239502,9.533476829528809,9.246755599975586,9.509584426879883,2042988
2025-03-12,9.306489944458008,9.509584426879883,9.294543266296387,9.509584426879883,1812415
2025-03-13,9.246755599975586,9.47374439239502,9.234809875488281,9.354276657104492,1453690
2025-03-14,9.557371139526367,9.557371139526367,9.234809875488281,9.234809875488281,3025112
2025-03-17,9.414010047912598,9.581263542175293,9.414010047912598,9.557371139526367,1545851
2025-03-18,9.378170013427734,9.461796760559082,9.342329978942871,9.461796760559082,1080039
2025-03-19,9.378170013427734,9.521531105041504,9.318436622619629,9.390116691589355,1248365
2025-03-20,9.342329978942871,9.437904357910156,9.33038330078125,9.425956726074219,912294
2025-03-21,9.163128852844238,9.366223335266113,9.163128852844238,9.342329978942871,2079066
2025-03-24,9.151183128356934,9.258703231811523,9.115342140197754,9.17507553100586,1509263
2025-03-25,9.031715393066406,9.246755599975586,9.031715393066406,9.198968887329102,1160300
2025-03-26,9.10339641571045,9.139236450195312,9.019768714904785,9.043662071228027,628572
2025-03-27,9.019768714904785,9.22286319732666,8.995875358581543,9.07950210571289,1192138
2025-03-28,8.756940841674805,9.067556381225586,8.721100807189941,9.067556381225586,1864731
2025-03-31,8.362698554992676,8.637474060058594,8.350752830505371,8.577739715576172,1978158
2025-04-01,8.44632625579834,8.529953002929688,8.374646186828613,8.374646186828613,1521178
2025-04-02,8.506059646606445,8.565793991088867,8.362698554992676,8.458272933959961,820966
2025-04-07,7.657843112945557,7.657843112945557,7.657843112945557,7.657843112945557,1169428
2025-04-08,7.036613941192627,7.299441814422607,6.917147159576416,6.917147159576416,5078008
2025-04-09,6.606532096862793,7.132187843322754,6.582639217376709,7.036613941192627,3928991
2025-04-10,7.263601779937744,7.263601779937744,7.191921234130859,7.251655101776123,1505100
2025-04-11,7.562270164489746,7.645896911621094,7.024666786193848,7.239707946777344,2998390
2025-04-14,7.765364170074463,8.171551704406738,7.7295241355896,7.753417015075684,2196779
2025-04-15,8.064031600952148,8.08792495727539,7.789257049560547,7.8728837966918945,1603122
2025-04-16,7.8489909172058105,8.123764991760254,7.8489909172058105,8.123764991760254,1308394
2025-04-17,7.741469860076904,7.789257049560547,7.645896911621094,7.765364170074463,863485
2025-04-18,7.801204204559326,7.884830951690674,7.753417015075684,7.753417015075684,793557
2025-04-21,7.669789791107178,7.82509708404541,7.669789791107178,7.777309894561768,702854
2025-04-22,7.526429176330566,7.633950233459473,7.4428019523620605,7.4428019523620605,709168
2025-04-23,7.705629825592041,7.741469860076904,7.645896911621094,7.645896911621094,710643
2025-04-24,7.705629825592041,7.705629825592041,7.705629825592041,7.705629825592041,0
2025-04-25,7.5144829750061035,7.705629825592041,7.07245397567749,7.550323009490967,6121115
2025-04-28,7.359175205230713,7.562270164489746,7.287495136260986,7.526429176330566,1968912
2025-04-29,7.466695785522461,7.598110198974609,7.34722900390625,7.34722900390625,1354399
2025-04-30,7.34722900390625,7.5144829750061035,7.34722900390625,7.47864294052124,1296918
2025-05-02,7.550323009490967,7.645896911621094,7.383069038391113,7.418909072875977,1988483
2025-05-05,7.32333517074585,7.669789791107178,7.32333517074585,7.645896911621094,1556379
2025-05-06,7.371121883392334,7.4428019523620605,7.335281848907471,7.406961917877197,1094454
2025-05-07,7.466695785522461,7.47864294052124,7.371121883392334,7.418909072875977,942016
2025-05-08,7.526429176330566,7.645896911621094,7.466695785522461,7.466695785522461,1408429
2025-05-09,7.490589141845703,7.574215888977051,7.466695785522461,7.526429176330566,411945
2025-05-12,7.669789791107178,7.7295241355896,7.550323009490967,7.550323009490967,1424126
2025-05-13,7.8489909172058105,8.004298210144043,7.801204204559326,7.8489909172058105,1542165
2025-05-14,7.884830951690674,7.944563865661621,7.837043762207031,7.8728837966918945,1497313
2025-05-15,7.82509708404541,8.016244888305664,7.82509708404541,7.9565110206604,1196770
2025-05-16,8.362698554992676,8.434379577636719,7.932618141174316,7.980404853820801,5839011
2025-05-19,8.183499336242676,8.48216724395752,8.171551704406738,8.48216724395752,2571480
2025-05-20,8.028190612792969,8.267126083374023,8.028190612792969,8.23128604888916,1249054
2025-05-21,7.944563865661621,8.064031600952148,7.944563865661621,8.040138244628906,1017240
2025-05-22,8.040138244628906,8.040138244628906,7.837043762207031,7.932618141174316,783545
2025-05-23,7.908723831176758,8.08792495727539,7.908723831176758,8.08792495727539,793524
2025-05-26,7.813150882720947,7.980404853820801,7.813150882720947,7.908723831176758,835359
2025-05-27,7.765364170074463,7.8728837966918945,7.765364170074463,7.801204204559326,641513
2025-05-28,7.645896911621094,7.860937118530273,7.645896911621094,7.765364170074463,816961
2025-05-29,7.574215888977051,7.657843112945557,7.526429176330566,7.550323009490967,745401
2025-06-02,7.418909072875977,7.574215888977051,7.395016193389893,7.502535820007324,845451
2025-06-03,7.359175205230713,7.5144829750061035,7.359175205230713,7.466695785522461,878853
2025-06-04,7.406961917877197,7.45474910736084,7.371121883392334,7.371121883392334,561659
2025-06-05,7.311388969421387,7.430856227874756,7.287495136260986,7.395016193389893,940682
2025-06-06,7.287495136260986,7.371121883392334,7.275547981262207,7.32333517074585,917566
2025-06-09,7.2038679122924805,7.359175205230713,7.1799750328063965,7.359175205230713,688450
2025-06-10,7.299441814422607,7.383069038391113,7.227762222290039,7.227762222290039,1073239
2025-06-11,7.275547981262207,7.34722900390625,7.263601779937744,7.299441814422607,764077
2025-06-12,7.239707946777344,7.335281848907471,7.239707946777344,7.335281848907471,747690
2025-06-13,7.191921234130859,7.263601779937744,7.1799750328063965,7.2038679122924805,757239
2025-06-16,7.2038679122924805,7.263601779937744,7.132187843322754,7.263601779937744,710434
2025-06-17,7.168027877807617,7.263601779937744,7.168027877807617,7.251655101776123,603917
2025-06-18,7.191921234130859,7.263601779937744,7.168027877807617,7.168027877807617,730087
2025-06-19,7.1082940101623535,7.239707946777344,7.1082940101623535,7.191921234130859,1089580
2025-06-20,7.1799750328063965,7.2038679122924805,6.905200004577637,7.144134998321533,2111461
2025-06-23,6.893253803253174,7.120241165161133,6.893253803253174,7.120241165161133,1602351
2025-06-24,7.036613941192627,7.1082940101623535,7.000773906707764,7.012721061706543,696402
2025-06-25,7.024666786193848,7.0844011306762695,6.97688102722168,7.0844011306762695,716821
2025-06-26,7.096347808837891,7.168027877807617,7.000773906707764,7.024666786193848,1030636
2025-06-27,7.120241165161133,7.2038679122924805,7.096347808837891,7.096347808837891,839701
2025-06-30,6.97688102722168,7.132187843322754,6.97688102722168,7.132187843322754,738604
2025-07-01,7.012721061706543,7.0844011306762695,6.9649338722229,6.97688102722168,644405
2025-07-02,7.132187843322754,7.144134998321533,7.036613941192627,7.07245397567749,600248
2025-07-03,7.311388969421387,7.335281848907471,7.144134998321533,7.144134998321533,1553086
2025-07-04,7.2038679122924805,7.359175205230713,7.191921234130859,7.34722900390625,736109
2025-07-07,7.048561096191406,7.21581506729126,7.048561096191406,7.21581506729126,413044
2025-07-08,6.9410400390625,7.048561096191406,6.929093837738037,7.048561096191406,596863
2025-07-09,6.9410400390625,7.012721061706543,6.905200004577637,6.9410400390625,411596
2025-07-10,6.917147159576416,6.9649338722229,6.893253803253174,6.952987194061279,562531
2025-07-11,6.929093837738037,6.988827228546143,6.857412815093994,6.929093837738037,767180
2025-07-14,6.9649338722229,7.1082940101623535,6.881307125091553,6.881307125091553,644227
2025-07-15,6.9410400390625,7.036613941192627,6.929093837738037,7.036613941192627,566350
2025-07-16,6.952987194061279,7.012721061706543,6.9410400390625,6.9410400390625,501167
2025-07-17,7.0844011306762695,7.0844011306762695,7.000773906707764,7.000773906707764,763133
2025-07-18,7.048561096191406,7.168027877807617,7.036613941192627,7.156081199645996,656645
2025-07-21,7.012721061706543,7.096347808837891,7.012721061706543,7.048561096191406,547240
2025-07-22,6.869359970092773,7.060507774353027,6.857412815093994,7.024666786193848,1166043
2025-07-23,7.048561096191406,7.07245397567749,6.905200004577637,6.905200004577637,996926
2025-07-24,7.060507774353027,7.168027877807617,7.024666786193848,7.144134998321533,514184
2025-07-25,7.191921234130859,7.406961917877197,7.048561096191406,7.048561096191406,1901024
2025-07-28,7.144134998321533,7.21581506729126,7.096347808837891,7.2038679122924805,1169195
2025-07-29,7.060507774353027,7.263601779937744,7.060507774353027,7.156081199645996,1048220
2025-07-30,7.096347808837891,7.168027877807617,7.024666786193848,7.07245397567749,498621
2025-07-31,6.952987194061279,7.096347808837891,6.9410400390625,7.096347808837891,1136766
2025-08-04,7.060507774353027,7.096347808837891,6.857412815093994,6.97688102722168,1397524
2025-08-05,7.07245397567749,7.144134998321533,7.036613941192627,7.060507774353027,727854
2025-08-06,7.168027877807617,7.239707946777344,7.0844011306762695,7.0844011306762695,1248169
2025-08-07,7.1799750328063965,7.263601779937744,7.132187843322754,7.168027877807617,583953
2025-08-08,7.227762222290039,7.299441814422607,7.1799750328063965,7.1799750328063965,1081611
2025-08-11,7.299441814422607,7.32333517074585,7.239707946777344,7.239707946777344,1168225
2025-08-12,7.383069038391113,7.47864294052124,7.34722900390625,7.34722900390625,2180899
2025-08-13,7.287495136260986,7.466695785522461,7.263601779937744,7.45474910736084,2002477
2025-08-14,7.430856227874756,7.47864294052124,7.311388969421387,7.359175205230713,2010757
2025-08-15,7.45474910736084,7.502535820007324,7.371121883392334,7.45474910736084,1431079
2025-08-18,7.5144829750061035,7.598110198974609,7.418909072875977,7.4428019523620605,1604402
2025-08-19,7.502535820007324,7.598110198974609,7.406961917877197,7.490589141845703,1425765
2025-08-20,7.395016193389893,7.550323009490967,7.287495136260986,7.550323009490967,1509168
2025-08-21,7.490589141845703,7.502535820007324,7.406961917877197,7.406961917877197,823622
2025-08-22,7.311388969421387,7.490589141845703,7.275547981262207,7.490589141845703,1324700
2025-08-25,7.239707946777344,7.371121883392334,7.21581506729126,7.34722900390625,929350
2025-08-26,7.132187843322754,7.227762222290039,7.060507774353027,7.2038679122924805,1203289
2025-08-27,7.144134998321533,7.21581506729126,7.120241165161133,7.120241165161133,591989
2025-08-28,7.168027877807617,7.239707946777344,7.120241165161133,7.132187843322754,612624
2025-08-29,7.132187843322754,7.2038679122924805,7.1082940101623535,7.2038679122924805,521103
2025-09-01,7.060507774353027,7.2038679122924805,7.024666786193848,7.0844011306762695,518142
2025-09-02,7.048561096191406,7.120241165161133,6.988827228546143,7.048561096191406,454982
2025-09-03,7.024666786193848,7.1082940101623535,7.024666786193848,7.048561096191406,324516
2025-09-04,7.07245397567749,7.132187843322754,7.036613941192627,7.036613941192627,583172
2025-09-05,7.0844011306762695,7.0844011306762695,7.036613941192627,7.0844011306762695,593234
2025-09-08,7.000773906707764,7.096347808837891,6.988827228546143,7.07245397567749,732700
2025-09-09,7.012721061706543,7.048561096191406,6.9649338722229,7.000773906707764,862957
2025-09-10,7.060507774353027,7.0844011306762695,6.9649338722229,6.988827228546143,587780
2025-09-11,6.9649338722229,7.0844011306762695,6.9649338722229,7.036613941192627,792041
2025-09-12,6.9649338722229,7.024666786193848,6.9410400390625,6.9649338722229,860909
2025-09-15,6.929093837738037,6.9649338722229,6.881307125091553,6.893253803253174,701700
2025-09-16,6.9410400390625,6.952987194061279,6.893253803253174,6.929093837738037,562573
2025-09-17,7.000773906707764,7.0844011306762695,6.929093837738037,6.9410400390625,562930
2025-09-18,7.0844011306762695,7.0844011306762695,7.036613941192627,7.036613941192627,819581
2025-09-19,7.048561096191406,7.0844011306762695,6.988827228546143,7.07245397567749,582163
2025-09-22,6.917147159576416,7.048561096191406,6.809627056121826,7.048561096191406,797935
2025-09-23,6.821572780609131,6.905200004577637,6.785733222961426,6.905200004577637,1285276
2025-09-24,6.797679901123047,6.869359970092773,6.785733222961426,6.809627056121826,899142
2025-09-25,6.929093837738037,7.048561096191406,6.785733222961426,6.785733222961426,975210
2025-09-26,6.917147159576416,7.096347808837891,6.809627056121826,6.917147159576416,828563
2025-09-30,6.869359970092773,6.929093837738037,6.83351993560791,6.917147159576416,760043
2025-10-01,6.869359970092773,6.917147159576416,6.821572780609131,6.821572780609131,488250
2025-10-02,6.8454670906066895,6.893253803253174,6.797679901123047,6.869359970092773,966576
2025-10-03,6.857412815093994,6.869359970092773,6.797679901123047,6.8454670906066895,663430
2025-10-07,6.821572780609131,6.881307125091553,6.809627056121826,6.809627056121826,932130
2025-10-08,6.83351993560791,6.869359970092773,6.809627056121826,6.821572780609131,462956
2025-10-09,6.9410400390625,7.048561096191406,6.857412815093994,6.857412815093994,1707389
2025-10-13,6.893253803253174,6.929093837738037,6.797679901123047,6.905200004577637,763254
2025-10-14,7.251655101776123,7.466695785522461,6.929093837738037,6.929093837738037,5160007
2025-10-15,7.024666786193848,7.2038679122924805,6.988827228546143,7.168027877807617,2287932
