Date,Close,High,Low,Open,Volume
,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
2000-01-04,33.242244720458984,33.242244720458984,32.68198650590833,33.242244720458984,200662336736
2000-01-05,33.989200592041016,33.989200592041016,32.86868401806267,33.24224901851069,402466805912
2000-01-06,33.242244720458984,33.98919619741231,33.242244720458984,33.80250293500964,197545715802
2000-01-07,32.30841827392578,32.6819831881508,31.748160116250517,32.12172503047554,235270344752
2000-01-10,33.4289436340332,33.61563692799642,32.681992030807514,33.24225034006999,276171685539
2000-01-11,32.86867141723633,34.17588077661241,32.68197820226755,33.80249434667485,277769544650
2000-01-12,33.80250549316406,33.80250549316406,32.868682255794205,33.05537553232572,216246806621
2000-01-13,33.242244720458984,33.80250293500964,33.242244720458984,33.80250293500964,147490954216
2000-01-14,33.989200592041016,34.54945887903018,33.42894230505184,33.61563559159299,288318964353
2000-01-17,34.92301559448242,35.48327380697554,34.92301559448242,35.48327380697554,155256940719
2000-01-18,34.36275863647461,34.92301316867728,34.175886960395964,34.92301316867728,131648031590
2000-01-19,34.36275863647461,34.92301316867728,34.175886960395964,34.36275863647461,134848688061
2000-01-20,33.989200592041016,34.36276559248903,33.802507305499866,34.36276559248903,125758120596
2000-01-21,34.736141204833984,34.736141204833984,33.98919343007021,33.98919343007021,113397441219
2000-01-24,35.109710693359375,35.66996893516871,34.923017421873375,35.109710693359375,175113122879
2000-01-25,36.04353713989258,36.04353713989258,35.48327884780794,36.04353713989258,223692148326
2000-01-26,38.47125244140625,38.47125244140625,37.16404646567866,37.16404646567866,357880999032
2000-01-27,38.84481430053711,39.40507243889576,38.09786292516504,38.84481430053711,287927232252
2000-01-28,38.097869873046875,38.097869873046875,37.537433205163396,37.537433205163396,197904810671
2000-01-31,37.9109992980957,38.097871002044954,36.79048642519965,36.97717970179269,168059342623
2000-02-01,37.72431182861328,38.28457017199226,37.537440095897836,38.28457017199226,153081850577
2000-02-02,37.72431182861328,37.72431182861328,37.72431182861328,37.72431182861328,0
2000-02-03,37.72431182861328,37.72431182861328,37.72431182861328,37.72431182861328,0
2000-02-04,37.72431182861328,37.72431182861328,37.72431182861328,37.72431182861328,0
2000-02-07,37.72431182861328,37.72431182861328,37.72431182861328,37.72431182861328,0
2000-02-08,37.72431182861328,37.72431182861328,37.72431182861328,37.72431182861328,0
2000-02-09,39.40506362915039,39.96532164225279,38.65811242077335,39.96532164225279,252580321587
2000-02-10,39.965328216552734,40.15202144253842,38.65811878003723,39.031505232008605,177540543615
2000-02-11,40.89915466308594,41.45940917440105,40.152024841285225,40.52558975218558,215027859365
2000-02-14,39.965328216552734,40.7122759064297,39.965328216552734,40.7122759064297,140301270822
2000-02-15,40.152034759521484,40.525599762698754,39.591776468439086,39.96534147161636,105105248690
2000-02-16,39.77863311767578,40.3387127692627,39.77863311767578,40.15201955206706,79352313450
2000-02-17,39.40506362915039,39.77862844697815,39.218370433875755,39.40506362915039,116400258474
2000-02-18,38.84481430053711,39.96533057725441,38.65812106352369,39.59176567590918,121805090619
2000-02-21,36.41691589355469,37.91099351924781,36.41691589355469,37.91099351924781,153903007581
2000-02-22,36.41691589355469,36.97717406528876,35.48327122555059,35.856657721820625,168143612807
2000-02-23,36.230228424072266,36.416921701984506,36.043535146160025,36.416921701984506,73892584628
2000-02-24,36.41691589355469,36.79048081715374,36.23022264541967,36.41691589355469,83371097848
2000-02-25,37.1640510559082,37.35074433074386,36.41692110185652,36.41692110185652,165796729239
2000-02-28,37.1640510559082,37.1640510559082,37.1640510559082,37.1640510559082,0
2000-02-29,37.53744125366211,37.911006303231154,37.35075158394746,37.35075158394746,98749286567
2000-03-01,38.47125244140625,38.47125244140625,38.0978659378529,38.284559189629576,90504908649
2000-03-02,37.9109992980957,38.844822535773325,37.9109992980957,38.658129259180285,68745687934
2000-03-03,37.9109992980957,38.097871002044954,37.72430602150266,37.72430602150266,58129351241
2000-03-06,37.350746154785156,38.28456578790143,37.16405287083225,38.09787250394852,72312707991
2000-03-07,37.1640510559082,37.53743396420493,36.79048607888237,36.977179353718014,83737461434
2000-03-08,36.97716522216797,37.16403685294149,36.603778815193614,36.97716522216797,64819045052
2000-03-09,37.350746154785156,37.350746154785156,36.97718115951609,36.97718115951609,71897783191
2000-03-10,36.41691589355469,37.724300271112796,36.23022264541967,37.53742859564876,99978344966
2000-03-13,33.989200592041016,35.483278525092565,33.989200592041016,35.483278525092565,232179364310
2000-03-14,34.736141204833984,34.92301287936453,33.61562850833724,33.98919343007021,145477589021
2000-03-15,34.17588806152344,35.10970754864093,33.989194806759244,34.54945299838718,154204016711
2000-03-16,34.36275863647461,34.73614149259863,32.12172594216765,33.42893553807017,233438180185
2000-03-17,35.4832763671875,35.4832763671875,34.17589180018531,34.54945677791509,267728113852
2000-03-20,34.36275863647461,34.36275863647461,34.36275863647461,34.36275863647461,21190095663
2000-03-21,36.41691589355469,36.60378756901872,33.242242179988374,33.242242179988374,447638099122
2000-03-22,35.85664749145508,36.97716351522549,35.29638947956987,35.85664749145508,247260900862
2000-03-23,37.53744125366211,37.911006303231154,36.043541551539576,36.23023486262951,280164605464
2000-03-24,36.97716522216797,37.53741961854266,36.603778815193614,37.53741961854266,189561198505
2000-03-27,39.40506362915039,39.40506362915039,37.350728413388445,37.350728413388445,257812048419
2000-03-28,39.03151321411133,39.96533638962609,38.65812668578089,39.591771433951315,181779906634
2000-03-29,38.097869873046875,38.84482138463997,38.097869873046875,38.84482138463997,105678469394
2000-03-30,38.84481430053711,39.59176567590918,38.09786292516504,38.09786292516504,227815979813
2000-03-31,38.2845573425293,39.218380411023865,38.2845573425293,38.6581222553919,127027740887
2000-04-03,38.2845573425293,38.2845573425293,38.2845573425293,38.2845573425293,0
2000-04-04,38.2845573425293,38.2845573425293,38.2845573425293,38.2845573425293,0
2000-04-05,38.84481430053711,39.218379201882335,37.537426359488,37.537426359488,182695562287
2000-04-06,37.72431182861328,39.40508685875022,37.72431182861328,38.84482851537124,145596416273
2000-04-07,37.350746154785156,38.28456578790143,37.350746154785156,38.09787250394852,110518474790
2000-04-10,39.21837615966797,39.77863425456676,37.35073386650921,37.53742344766706,201610650952
2000-04-11,38.2845573425293,38.84481549816126,38.2845573425293,38.84481549816126,117967570843
2000-04-12,37.350746154785156,38.09787250394852,37.350746154785156,37.72430750867946,128216408046
2000-04-13,35.85664749145508,36.23021230847125,35.48326110171701,35.48326110171701,248891269216
2000-04-14,34.736141204833984,35.483271048299926,34.5494515990056,34.5494515990056,239165097006
2000-04-17,33.4289436340332,33.61563692799642,32.681992030807514,32.86868532477074,208060407784
2000-04-18,35.2963981628418,35.2963981628418,34.54945041370386,35.2963981628418,217523114345
2000-04-19,34.17588806152344,36.2302239318968,33.989194806759244,36.2302239318968,145654459349
2000-04-20,34.736141204833984,34.736141204833984,33.61562850833724,34.175886677272636,95074579646
2000-04-21,34.736141204833984,35.296399373769376,34.5494515990056,34.92301287936453,70356985905
2000-04-24,33.61562728881836,34.92301161241593,33.61562728881836,34.73613994466477,80690194617
2000-04-25,34.92301559448242,35.10970885619946,33.615631121811475,33.615631121811475,129573988875
2000-04-26,34.54945373535156,35.856659759881076,34.175888790519416,35.66996650113458,221065619149
2000-04-27,35.109710693359375,35.48327566368271,34.54945609292456,35.296403964845375,105813977898
2000-04-28,36.79048156738281,37.164046498599575,35.29640026984842,35.66996520106518,237572314797
2000-05-01,36.79048156738281,36.79048156738281,36.79048156738281,36.79048156738281,0
2000-05-02,36.04353713989258,36.60379543197722,35.856665424286135,36.60379543197722,84578099452
2000-05-03,35.109710693359375,36.04353390549205,35.109710693359375,35.66996893516871,75426358510
2000-05-04,34.92301559448242,35.85666033040962,34.54945428508067,35.10970885619946,111779167839
2000-05-05,35.85664749145508,36.23021230847125,34.36274871931962,34.549441914188655,110709562579
2000-05-08,36.04353713989258,36.23023042813168,35.48327884780794,35.48327884780794,82047327484
2000-05-09,36.04353713989258,36.04353713989258,36.04353713989258,36.04353713989258,0
2000-05-10,35.109710693359375,36.23022717697805,35.109710693359375,36.23022717697805,93664437942
2000-05-11,33.4289436340332,34.362766958594925,33.055378618733954,33.98920194329567,165385745438
2000-05-12,34.54945373535156,34.54945373535156,33.42893732819428,33.98919553177292,213521853794
2000-05-15,33.705322265625,35.13958316321948,33.5857249656405,35.13958316321948,134465742550
2000-05-16,35.737098693847656,35.85669594096448,33.94427245402543,34.54203292449807,105315890488
2000-05-17,38.00810241699219,38.00810241699219,37.05200492645486,37.290970126753884,165332157320
2000-05-18,38.964420318603516,38.964420318603516,37.290965002561414,37.76912838542126,124512470273
2000-05-19,38.725223541259766,38.725223541259766,38.008095031739295,38.24728959215334,83311748884
2000-05-22,37.76912307739258,38.48625152693058,37.76912307739258,38.247286393051915,106654860230
2000-05-23,36.57383346557617,37.769125301149465,36.334868317627794,37.769125301149465,78500882016
2000-05-24,35.498138427734375,35.856704489458075,35.13957600738431,35.13957600738431,85726893995
